,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
1944,26755.0,71386.0,73.0,12.0,151.0,0.0,504.0,0.001220480386189,0.0032564086282375,8.804063335245594e-06,5.474029016733012e-07,0.0,0.0001609364530919,0.0002222911949878,0.0002005775465547,2.299092187027865e-05,543.4798475446426,5.8,26.0,9.73,5124.653,0.06999,1.18,804.0328,1.72512,0.0,0.0
1945,26778.0,74461.0,81.0,5.0,152.0,7.0,509.0,0.0011945157728005,0.0033215639315297,9.100052940896227e-06,2.2304051325726045e-07,3.122567185601646e-07,0.0001657191013501,0.0002028776508588,0.0002008702862394,2.270552424958912e-05,495.37297994437546,5.5,31.0,25.3127,5247.444,0.79,0.61,203.3868,4.2706,0.0,0.0
1946,25570.0,77277.0,89.0,23.0,152.0,0.0,507.0,0.0011142166638531,0.0033673571033469,9.325082755751944e-06,1.0022285204780125e-06,0.0,0.0001694637702669,0.0001814905125126,0.0001983540967485,2.209260260358053e-05,626.6978513702076,8.827272727272726,31.0,25.8642,5376.139,0.89,0.12,799.2262,4.14354,0.0,0.0
1947,25059.0,81042.0,96.0,33.0,155.0,8.0,513.0,0.0010656178912562,0.0034462590344062,9.482931870790248e-06,1.403303819444297e-06,3.401948653198295e-07,0.0001724362723589,0.0001744349171927,0.0001988013744212,2.181499573863407e-05,695.3157803555665,8.827272727272726,33.0,26.5421,7556.0,0.97,0.04,205.7847,1.60118,0.0,0.0
1948,24242.0,81340.0,103.0,125.0,158.0,51.0,515.0,0.0010060312073021,0.0033755704315634,9.58638762836422e-06,5.187439192837781e-06,2.116475190677815e-06,0.0001741319588251,0.0001650850648728,0.0001954627087861,2.137224947449166e-05,704.412742873828,12.0,33.0,10.5547,5699.374,1.0,1.16,215.3199,1.63071,0.0,0.0
1949,22738.0,76816.0,109.0,16.0,160.0,33.0,515.0,0.0009208596871944,0.0031109489722723,9.598194470273622e-06,6.479793735205821e-07,1.3364574578862006e-06,0.0001742254540553,0.0001569325045245,0.0001933408455742,2.085683608519373e-05,717.4751613306645,14.5,32.0,45.5985,2103.185,1.08,0.12,1074.678,4.08838,0.0,0.0
1950,21419.0,72656.0,115.0,160.0,161.0,4.0,511.0,0.0008464966680778,0.0028714254594454,9.564040976461707e-06,6.323332876999477e-06,1.5808332192498692e-07,0.0001735754874736,0.000148479760118,0.0001923083611217,2.019514437591708e-05,630.3967670063666,9.7,33.0,9.08,2179.552,1.22,0.11,1097.953,1.67918,0.0,0.0
1951,20820.0,70326.0,120.0,63.0,159.0,57.0,499.0,0.0008029263232183,0.0027121324018565,9.448460575816182e-06,2.4296041480670183e-06,2.1982132768225404e-06,0.0001721548082058,0.0001349780082259,0.0001870795194011,1.9244007458499083e-05,460.35213834088887,4.4,29.0,43.5253,8665.0,1.38,0.11,241.0937,4.05283,0.0,0.0
1952,19734.0,68707.0,125.0,19.0,157.0,120.0,491.0,0.0007426137701681,0.0025855257072536,9.407795811393412e-06,7.149924816658994e-07,4.515741989468838e-06,0.0001705445224689,0.0001238442240611,0.0001821725580918,1.8476910973576664e-05,497.4466113232381,5.5,22.0,8.58,6419.213,1.44,0.3623529411764706,908.6789,6.54136,0.0,0.0
1953,19845.0,67234.0,130.0,28.0,156.0,344.0,482.0,0.0007467908315084,0.0025300949743328,9.558320544375708e-06,1.0536731308760622e-06,1.2945127036477336e-05,0.000173931328961,0.0001205326799355,0.0001829628129399,1.81382303243665e-05,558.6349152805409,8.827272727272726,19.0,8.82,8878.428,1.46,0.3623529411764706,1107.573,3.75499,0.0,0.0
1954,20528.0,66304.0,135.0,643.0,160.0,159.0,481.0,0.0007354990809844,0.0023756104377237,9.243899205669592e-06,2.3038089880796696e-05,5.6968216034940505e-06,0.0001688265622368,0.0001204573222072,0.0001783929230427,1.723378107723672e-05,551.4093363381977,8.827272727272726,19.0,8.92,6770.896,1.46,0.3623529411764706,249.9687,1.60029,0.0,0.0
1955,3614.0,8147.0,174.0,0.0,19.0,671.0,792.0,7.618225628824027e-05,0.0001717368129441,1.1298751901078247e-05,0.0,1.4144519637357283e-05,0.0003362221881011,7.049072081568219e-05,0.0002495422108301,1.6695170719503677e-05,163.0730311692935,8.76153846153846,188.0,8.07,6629.007,0.00024,0.0,2169.389,4.64341,0.0,0.0
1956,5018.0,9623.0,175.0,51.0,19.0,339.0,744.0,0.0001043654282468,0.0002001411949022,1.0440702467100556e-05,1.0607088163787415e-06,7.050593897105754e-06,0.0003374925875172,6.576394661548199e-05,0.0002274076509467,1.5473869791878115e-05,148.31205038425114,17.4,181.0,2.49,6649.097,0.00022,0.1,737.479,6.39464,0.0,0.0
1957,5958.0,11135.0,175.0,21.0,18.0,547.0,672.0,0.0001223013241879,0.0002285708702303,9.770968498397562e-06,4.310721396351865e-07,1.1228402875259385e-05,0.0003389458652217,6.094538964651756e-05,0.0002126622555533,1.3794308468325968e-05,142.06906087691075,1.3,171.0,4.78,3046.199,0.00022,0.0,732.9277,4.67602,0.0,0.0
1958,7237.0,12612.0,175.0,0.0,18.0,265.0,597.0,0.0001466622136368,0.0002555898629801,9.22085217697227e-06,0.0,5.370386432742091e-06,0.0003408270151919,5.654104961264315e-05,0.0002011969679406,1.2098568680554824e-05,179.9788751289906,1.3,156.0,4.67,9660.0,0.00022,0.0,2256.355,2.94713,0.0,0.0
1959,6695.0,13985.0,178.0,307.0,18.0,178.0,546.0,0.0001340012942583,0.0002799115907696,8.92674790727807e-06,6.144644859942528e-06,3.5626931109764494e-06,0.0003441401424164,5.298004867839698e-05,0.0001955278033771,1.0928260890972704e-05,215.242706266521,8.76153846153846,139.0,2.37,6634.936,0.00021,0.0,726.3062,4.66536,0.0,0.0
1960,7529.0,15201.0,178.0,17.0,18.0,358.0,503.0,0.0001488765780146,0.0003005808025501,8.54226081847672e-06,3.361537822085746e-07,7.079003178274689e-06,0.0003428373103489,4.895980969108416e-05,0.0001866444441333,9.946197202994885e-06,239.7765154741868,1.3,130.0,2.29,2858.497,0.00021,0.0,1550.174,2.83603,0.0,0.0
1961,8428.0,16092.0,180.0,59.0,18.0,450.0,473.0,0.0001647326928642,0.0003145323319378,8.26790805429502e-06,1.1532070335777923e-06,8.795646866271298e-06,0.0003449261783313,4.509234960108419e-05,0.0001781998055106,9.245202150547389e-06,265.53080595176795,16.9,118.0,2.23,9353.0,0.00023,0.11,709.5886,4.60853,0.0,0.0
1962,10692.0,16572.0,181.0,5.0,17.0,664.0,440.0,0.000206585398408,0.0003201957746368,7.941133440487754e-06,9.66074627796564e-08,1.2829471057138368e-05,0.0003435168161519,4.115477914413362e-05,0.000167903770311,8.501456724609762e-06,344.985249586153,16.7,112.0,6.7,2755.725,0.00024,0.0,1569.166,2.73181,0.0,0.0
1963,13470.0,16645.0,181.0,138366.0,17.0,114.0,409.0,0.0002579068851603,0.0003186978547508,7.639558068223436e-06,0.0026492608813729,2.182730876635268e-06,0.0003428036282041,3.821693710319293e-05,0.0001580373741732,7.831025688980916e-06,487.6680300693006,0.8,114.0,1.86,2749.887,0.0003,0.0,696.0683,4.53854,0.0,0.0
1964,11914.0,16474.0,186.0,24.0,16.0,267.0,387.0,0.0002255323692143,0.0003118533028736,7.4584315486354095e-06,4.543207034701773e-07,5.054317826105722e-06,0.0003432203614424,3.5474874929296344e-05,0.0001520838554866,7.325921343456608e-06,584.256424662648,8.76153846153846,110.0,1.79,6956.473,0.00054,0.28,2263.991,2.63739,0.0,0.0
1965,11433.0,16109.0,187.0,113.0,16.0,220.0,363.0,0.0002140435001992,0.0003015854757902,7.245240494806117e-06,2.1155353382767214e-06,4.118741366556449e-06,0.0003421925213541,3.2725272312457606e-05,0.0001447550374827,6.795923254818141e-06,712.9915736542537,8.76153846153846,99.0,6.16,7062.678,0.97,0.14,1587.207,2.58726,0.0,0.0
1966,8812.0,15418.0,189.0,225.0,16.0,865.0,346.0,0.0001631857774891,0.0002855195548487,7.148174093372636e-06,4.166681790178349e-06,1.601857666001899e-05,0.0003442790273831,3.057418504704202e-05,0.0001405931028934,6.407430664007596e-06,998.4480684411373,0.7,88.0,1.54,9691.0,1.09,0.0,1547.98,4.31442,0.0,0.0
1967,9453.0,14354.0,188.0,40.0,15.0,994.0,324.0,0.0001731805616846,0.0002629677120937,6.9616643859277066e-06,7.328067774660744e-07,1.8210248420031948e-05,0.000345005430831,2.8469543304556988e-05,0.0001330777107878,5.935734897475202e-06,1080.8899967624598,8.76153846153846,77.0,3.54,10036.0,1.24,0.0,2135.378,2.36555,0.0,0.0
1968,5795.0,13067.0,193.0,23.0,15.0,396.0,311.0,0.0001050440579612,0.0002368612088662,6.906261619196058e-06,4.16913431080077e-07,7.178161682943933e-06,0.0003504973088419,2.6863726298290177e-05,0.000126796063061,5.637394655039302e-06,1103.9686388291273,0.6,74.0,3.46,7555.712,1.31,0.26,1522.094,6.09032,0.0,0.0
1969,2889.0,11593.0,197.0,0.0,15.0,315.0,299.0,5.182411187033704e-05,0.0002079601692325,6.834540194738114e-06,0.0,5.650604098011827e-06,0.000355970119749,2.5436687653907207e-05,0.0001244388591362,5.363589286684242e-06,1132.8653987356854,0.8,62.0,1.32,10257.0,1.36,0.15,2161.194,2.37253,0.0,0.0
1970,1919.0,9950.0,199.0,213.0,15.0,724.0,287.0,3.4073027571204994e-05,0.0001766683816224,6.782645405002766e-06,3.781946259857563e-06,1.285506616026702e-05,0.0003629780628651,2.4023348777405083e-05,0.0001258162967011,5.095861861873805e-06,1112.4781357341578,28.0,57.0,5.73,7818.236,1.47,0.16,1513.772,4.09718,0.0,0.0
1971,975.0,8294.0,203.0,97.0,15.0,269.0,278.0,1.7138211821126426e-05,0.000145789055225,6.7322411564014575e-06,1.705032355537706e-06,4.728388697315906e-06,0.0003713630780973,2.297399266688435e-05,0.0001254341328774,4.886587575664766e-06,1056.241177775884,28.0,51.0,1.22,2619.814,1.61,0.075,646.6496,4.06071,0.0,0.0
1972,216.0,6772.0,207.0,3.0,15.0,2569.0,270.0,3.759289622355688e-06,0.0001178606913082,6.700585669476573e-06,5.221235586605122e-08,4.471118073996186e-05,0.0003756679004562,2.189438122649748e-05,0.0001128309010265,4.69911202794461e-06,1066.29813561512,8.76153846153846,50.0,3.1,2620.67,1.77,0.075,1493.074,2.38209,0.0,0.0
1973,271.0,5605.0,212.0,67.0,15.0,145.0,260.0,4.7165161465666265e-06,9.75500848764057e-05,6.735393906720607e-06,1.166075947675144e-06,2.523597200192476e-06,0.0003843699597672,2.121562060023881e-05,9.930790085722942e-05,4.525070841724439e-06,1160.8373079699168,0.1,39.0,2.96,8209.703,1.85,0.075,1467.937,5.6714,0.0,0.0
1974,294.0,4773.0,214.0,115.0,14.0,617.0,251.0,5.019040258438919e-06,8.14825821548604e-05,6.6237674158989816e-06,1.9632300330628423e-06,1.053315591651977e-05,0.0003861417401552,2.0229805123299724e-05,9.797371443258828e-05,4.284962941728464e-06,1174.5578498677364,8.76153846153846,36.0,2.96,8312.134,2.06,0.075,2124.289,5.55341,0.0,0.0
1975,333.0,7912.0,6.0,0.0,21.0,119.0,13.0,0.0001758701877321,0.0041786334094205,1.214719014366429e-05,0.0,6.284850552591524e-05,0.0003527966528681,0.0001241125949461,0.0002973420891688,6.865803124679816e-06,2081.394624181781,9.377777777777778,46.0,47.526,404.45,0.87909,0.88,321.1548,37.11494,0.0,0.0
1976,369.0,9002.0,5.0,0.0,21.0,11.0,12.0,0.0001906880168342,0.0046519607792473,1.1885702946310729e-05,0.0,5.684466626496436e-06,0.0003524369308427,0.0001167899506898,0.0002950754948844,6.201236319814294e-06,1848.4851929979773,9.377777777777778,54.0,26.7353,318.2531,0.52465,5.09,413.2501,10.44473,0.0,0.0
1977,279.0,9974.0,5.0,0.0,22.0,10.0,13.0,0.000142298150838,0.0050870313851577,1.224070114736172e-05,0.0,5.10029214473405e-06,0.0003621207422761,0.0001162866608999,0.0003065275578985,6.630379788154265e-06,1732.0592123516835,3.3,69.0,45.6663,330.2247,0.293,0.29,311.3487,34.87606,0.0,0.0
1978,265.0,10700.0,5.0,2.0,22.0,11.0,12.0,0.0001336069334435,0.0053946950484766,1.2100250576022343e-05,1.0083542146685289e-06,5.5459481806769085e-06,0.000361999163066,0.0001114231407208,0.0003055313270445,6.0501252880111725e-06,2507.776931880631,2.8,71.0,25.4574,96.39825,0.67074,0.67,98.67693,34.47709,0.0,0.0
1979,367.0,10732.0,5.0,0.0,22.0,0.0,12.0,0.0001828922490563,0.0053482278388913,1.1461912066204004e-05,0.0,0.0,0.0003553192740523,0.0001076423046217,0.0002975113697184,5.98012803454122e-06,3325.449531207797,2.8,72.0,42.2367,329.5149,0.124,4.8,99.45067,10.06904,0.0,0.0
1980,224.0,9968.0,5.0,0.0,21.0,0.0,11.0,0.0001104342630189,0.0049143247043418,1.1339232363549594e-05,0.0,0.0,0.0003465861022424,0.0001094482428133,0.0002913689707329,5.423111130393284e-06,3610.805992636401,1.9,69.0,9.32,91.12711,0.10566,3.36,412.6551,33.27735,0.0,0.0
1981,214.0,8672.0,5.0,5.0,21.0,0.0,11.0,0.0001044335965808,0.0042320006988266,1.0736164134477287e-05,2.440037303290293e-06,0.0,0.0003333090956294,0.0001068736338841,0.0002776762451144,5.368082067238644e-06,3763.0255291342896,1.9,63.0,9.74,100.7531,0.23488,0.23,102.0517,10.004,0.0,0.0
1982,91.0,7092.0,5.0,7.0,20.0,0.0,10.0,4.398200507678001e-05,0.0034276964835661,1.06330122163644e-05,3.383231159752309e-06,0.0,0.0003218902789135,0.0001116466282718,0.0002682418990946,4.833187371074727e-06,4219.372574948236,9.377777777777778,57.0,8.93,100.0342,0.27764,0.28,407.7893,9.81905,0.0,0.0
1983,33.0,5918.0,5.0,42.0,19.0,0.0,10.0,1.5799535493656486e-05,0.0028333833651957,1.0533023662437658e-05,2.0108499719199165e-05,0.0,0.0003140756146617,0.0001125118436669,0.0002609317225467,4.787738028380753e-06,4067.662228912288,9.377777777777778,79.0,35.2946,332.3247,0.03406,5.94,409.5447,31.18157,3.0,0.0
1984,15.0,5489.0,4.0,92.0,19.0,0.0,9.0,7.113505464357781e-06,0.0026030687662573,1.0433141347724744e-05,4.362950018139439e-05,0.0,0.0003092003708507,0.0001100222178487,0.000254663495624,4.268103278614668e-06,4227.793414316641,1.5,79.0,32.5918,126.9746,0.02493,0.02,312.9703,31.13055,0.0,0.0
1985,7.0,5176.0,5.0,8.0,18.0,0.0,9.0,3.288745771025304e-06,0.0024317925872609,1.03360581375081e-05,3.7585665954574905e-06,0.0,0.0003063231775297,0.0001118173562148,0.00025229378272,4.228387419889677e-06,5300.048720419493,9.377777777777778,77.0,17.9939,122.3576,1.4,0.06,95.06463,18.35772,0.0,0.0
1986,8.0,4719.0,4.0,108.0,18.0,0.0,9.0,3.725114489065625e-06,0.0021973519092375,1.0244064844930468e-05,5.0289045602385934e-05,0.0,0.0003003373556809,0.0001075626808717,0.0002425980811003,4.190753800198828e-06,5784.637162207782,2.3,76.0,29.71,115.3389,1.59,0.21,94.26609,28.18712,0.0,0.0
1987,1.0,4263.0,4.0,0.0,17.0,1.0,9.0,4.617171816044487e-07,0.0019683003451797,1.0157777995297872e-05,0.0,4.617171816044487e-07,0.0003019630367693,0.0001001926284081,0.0002373226313446,4.155454634440039e-06,6009.710835763505,4.0,75.0,14.5042,140.9048,2.37,0.59,318.9561,8.9042,0.0,0.0
1988,15.0,4142.0,5.0,0.0,17.0,0.0,9.0,6.87174393866373e-06,0.0018975175595963,1.0536674039284386e-05,0.0,0.0,0.0003055635471392,0.0001062829729179,0.0002409691541158,4.123046363198238e-06,5574.358683044017,9.377777777777778,74.0,14.3848,518.7553,2.45,0.81,102.0966,29.92567,0.0,0.0
1989,40.0,4401.0,5.0,0.0,17.0,2.0,8.0,1.819500128729634e-05,0.0020019050166347,1.0917000772377803e-05,0.0,9.097500643648172e-07,0.0003129540221414,0.0001037115073375,0.0002460873924106,3.639000257459268e-06,5655.916150156068,9.377777777777778,73.0,26.8176,540.6803,2.59,0.81,330.6302,8.69469,0.0,0.0
1990,19.0,4550.0,5.0,0.0,17.0,3.0,8.0,8.588319794675875e-06,0.0020566765824092,1.1300420782468256e-05,0.0,1.3560504938961906e-06,0.0003204799333907,9.98957197170194e-05,0.0002495132908768,3.616134650389842e-06,5175.592718370462,9.377777777777778,65.0,16.2875,174.7315,2.63,0.81,337.9009,19.01236,0.0,0.0
1991,43.0,4526.0,5.0,0.0,17.0,0.0,8.0,1.9327701630628746e-05,0.0020343529669819,1.1686517265031333e-05,0.0,0.0,0.0003276719648541,9.39416195535211e-05,0.0002521590840647,3.595851466163487e-06,4817.991483225803,63.9,68.0,25.9418,176.9777,2.67,1.553125,101.8658,18.98768,0.0,0.0
1992,133.0,4377.0,5.0,0.0,17.0,1.0,8.0,5.9477465866418975e-05,0.0019573899856941,1.207437276987453e-05,0.0,4.471989914768344e-07,0.0003349520446161,8.854540031241321e-05,0.0002540090271588,3.577591931814676e-06,5761.264607196058,9.377777777777778,64.0,5.34,800.1042,2.62,1.553125,443.6541,29.62891,0.0,0.0
1993,93.0,4005.0,6.0,0.0,17.0,0.0,8.0,4.15895062073456e-05,0.0017910319608647,1.207437276987453e-05,0.0,0.0,0.0003447904224286,8.675660434650588e-05,0.0002575866190906,3.577591931814676e-06,6115.893407437187,9.377777777777778,64.0,25.4093,833.5566,2.54,1.553125,446.0437,29.39334,0.0,0.0
1994,192.0,3772.0,6.0,0.0,17.0,0.0,8.0,8.514068833585873e-05,0.0016726597729315,1.2416350382312732e-05,0.0,0.0,0.0003503184572152,8.159315965519795e-05,0.0002549786239224,3.5475286806607803e-06,5560.307765850691,9.377777777777778,57.0,4.35,868.2943,2.38,1.553125,449.7103,18.0279,0.0,24.0
1995,44.0,364.0,17.0,144.0,199.0,456.0,1016.0,1.7728951886122751e-06,1.4666678378519732e-05,5.963374725332198e-06,5.802202435458355e-06,1.8373641045618123e-05,5.0326047513107536e-05,0.0001350220858418,8.195610940084926e-05,4.093776162795617e-05,263.3555216538598,11.686666666666667,127.0,19.3505,1134.02,0.00203,0.0,828.1648,3.45918,0.0,0.0
1996,38.0,554.0,17.0,144.0,196.0,741.0,965.0,1.4998649726823278e-06,2.1866452496473936e-05,5.8415793672890656e-06,5.683698843848821e-06,2.924736696730539e-05,5.075858828603878e-05,0.0001194366159825,7.87429110658222e-05,3.808867627995912e-05,265.1998092487516,2.0,122.0,18.5851,3726.0,0.00203,0.0,688.4865,3.77636,0.0,0.0
1997,139.0,786.0,17.0,472.0,254.0,4918.0,910.0,5.384455966577636e-06,3.044735532179872e-05,5.733089806140217e-06,1.828390803039312e-05,0.0001905090247743,5.148159697540776e-05,0.0001063720581598,7.619586249106626e-05,3.5250754889105384e-05,264.0320278287278,11.686666666666667,117.0,17.892,2583.236,0.00202,0.0,238.0894,1.91331,0.0,0.0
1998,76.0,1049.0,18.0,239.0,217.0,1754.0,865.0,2.892441737660254e-06,3.992330766849482e-05,5.670708143570761e-06,9.095968096063168e-06,6.675451062968532e-05,5.271094482446646e-05,9.548863578670496e-05,7.440425785691837e-05,3.292055398784367e-05,274.66778974597435,0.8,108.0,17.4891,2629.305,0.00402,0.2,696.3792,5.59084,0.0,0.0
1999,43.0,1337.0,19.0,185.0,217.0,3086.0,834.0,1.6099854442339232e-06,5.005931485908733e-05,5.691111337757124e-06,6.926681562401763e-06,0.0001155445367652,5.470206358199446e-05,8.697665551059078e-05,7.38346813030069e-05,3.1226229313746325e-05,310.6148661712704,0.3,106.0,2.69,4038.0,0.002,0.0,979.6558,3.85398,0.0,0.0
2000,54.0,1629.0,20.0,69.0,195.0,1610.0,856.0,1.993070904457053e-06,6.012430561778776e-05,5.757760390653708e-06,2.546701711250678e-06,5.94230399291825e-05,5.709779054064927e-05,8.540677912803e-05,7.455561531487493e-05,3.159386470768958e-05,344.32145310518234,11.686666666666667,99.0,2.89,4124.0,0.00398,0.0,246.8778,5.54484,0.0,0.0
2001,69.0,1898.0,20.0,157.0,198.0,699.0,853.0,2.512841713696866e-06,6.912135612458917e-05,5.826879336108676e-06,5.717625348556638e-06,2.5456179099624777e-05,5.9798349186815285e-05,7.935481295863003e-05,7.534883341505532e-05,3.106455046062938e-05,375.6152092039055,0.8,96.0,17.0295,1349.005,0.00394,0.0,228.4621,5.01384,0.0,0.0
2002,70.0,2108.0,22.0,214.0,199.0,45.0,834.0,2.515461825135731e-06,7.5751336105516e-05,5.929302873534223e-06,7.690126151129233e-06,1.6170826018729698e-06,6.263499944587969e-05,7.528417890941936e-05,7.621849330161265e-05,2.9969930888045704e-05,423.1366141567604,3.9,94.0,2.9,1369.165,0.00391,0.0,936.9584,1.83569,0.0,0.0
2003,39.0,2230.0,23.0,115.0,201.0,133.0,813.0,1.3831278265458404e-06,7.908653982556985e-05,6.029018731097253e-06,4.078453847506965e-06,4.7168205366819685e-06,6.575176898502533e-05,6.706396717944063e-05,7.710051012591428e-05,2.883289546107098e-05,507.43058826199706,0.6,88.0,10.2096,1367.841,0.00194,0.0,248.5321,5.30847,0.0,0.0
2004,32.0,2253.0,24.0,127.0,213.0,29.0,790.0,1.120315749790921e-06,7.887723075871704e-05,6.1267267566691e-06,4.446253131982718e-06,1.0152861482480222e-06,6.910947781522744e-05,6.08471491605194e-05,7.817703341509771e-05,2.7657795072963365e-05,513.2796627401467,0.4,82.0,10.4615,2865.691,0.00192,0.22,919.9912,3.42214,0.0,27880.0
2005,32.0,2318.0,25.0,150.0,214.0,27.0,756.0,1.105283351130698e-06,8.006396274752993e-05,6.217218850110176e-06,5.181015708425147e-06,9.325828275165264e-07,7.277600065101189e-05,5.467698577624671e-05,7.90277596058449e-05,2.611231917046274e-05,630.3569111917262,90.0,80.0,10.5211,1374.282,0.23,0.0,889.3122,1.69983,0.0,29022.0
2006,0.0,2369.0,26.0,140.0,250.0,13.0,713.0,0.0,8.060048141180743e-05,6.362300558888978e-06,4.763219669756453e-06,4.422989693345279e-07,7.713013565241343e-05,4.899311660320924e-05,8.032829743067848e-05,2.42583973181168e-05,737.6866348547102,1.2,74.0,10.7315,2928.735,0.25,0.0,216.8398,3.05426,0.0,39023.0
2007,4.0,2311.0,28.0,83.0,211.0,14.0,680.0,1.338209501113491e-07,7.731505392683193e-05,6.49031608040043e-06,2.7767847148104933e-06,4.683733253897218e-07,8.156386909286726e-05,4.45289211495514e-05,8.122931671758889e-05,2.274956151892934e-05,726.0790200666522,0.7,71.0,19.229,4238.0,0.26,0.0,203.5623,1.44941,0.0,35874.0
2008,8.0,2204.0,29.0,195.0,265.0,4.0,666.0,2.628961401194364e-07,7.242788660290472e-05,6.572403502985908e-06,6.408093415411261e-06,1.3144807005971817e-07,8.57698657139661e-05,4.252345066431883e-05,8.172783755962978e-05,2.1886103664943075e-05,728.2551701483536,71.0,69.0,10.2609,4238.0,0.28,0.15,548.7232,1.35921,0.0,29134.0
2009,3.0,2097.0,30.0,573.0,219.0,5.0,637.0,9.6814868285308e-08,6.767359293143029e-05,6.615682666162713e-06,1.8491639842493827e-05,1.6135811380884668e-07,8.955375316390989e-05,3.924229327831151e-05,8.167947721003818e-05,2.0557023699247063e-05,733.2758123929227,1.4,64.0,18.5521,2772.072,0.24,0.4,185.5072,2.65861,0.0,34034.0
2010,7.0,1968.0,32.0,9034.0,223.0,8.0,618.0,2.218608777627701e-07,6.237460106244737e-05,6.655826332883104e-06,0.0002863273099584,2.535552888717373e-07,9.318156866036346e-05,3.682890570861984e-05,8.205683036111598e-05,1.9587146065341704e-05,772.107549025549,0.5,64.0,9.83,4404.0,0.24,0.29,187.1078,2.67159,0.0,38858.0
2011,3.0,1829.0,33.0,163.0,225.0,7.0,600.0,9.342492796315221e-08,5.695806441486847e-05,6.695453170692576e-06,5.076087752664603e-06,2.179914985806885e-07,9.6165392516738e-05,3.4629506631675086e-05,8.187137853837572e-05,1.868498559263044e-05,763.717644456115,11.686666666666667,65.0,2.97,1688.706,0.33,0.07875,544.7123,4.38455,0.0,30610.0
2012,1.0,1703.0,34.0,154.0,226.0,13.0,582.0,3.0619678606055054e-08,5.214531266611176e-05,6.6750899361200015e-06,4.715430505332478e-06,3.980558218787157e-07,9.816668961101252e-05,3.288553482290313e-05,8.141772541350038e-05,1.7820652948724042e-05,887.113328574627,1.3,63.0,2.96,2830.899,0.35,0.07875,551.5959,1.26461,0.0,61228.0
2013,1.0,1568.0,35.0,15.0,276.0,11.0,558.0,3.0619678606055054e-08,4.801165605429432e-05,6.828188329150277e-06,4.592951790908258e-07,3.368164646666056e-07,0.00010236158558,3.1048354106539824e-05,8.239755512889415e-05,1.708578066217872e-05,1013.8787980036948,0.4,60.0,9.69,2885.416,0.36,0.07875,181.8257,4.14044,0.0,29614.0
2014,1.0,1434.0,36.0,119.0,227.0,21.0,543.0,2.9665748887504752e-08,4.254068390468181e-05,6.734124997463578e-06,3.5302241176130653e-06,6.229807266375998e-07,0.0001030588116351,2.930975990085469e-05,8.072050272290043e-05,1.610850164591508e-05,1014.1532914682374,11.686666666666667,58.0,18.5601,4654.486,0.36,0.07875,179.4964,1.15345,0.0,0.0
2015,0.0,165.0,119.0,0.0,24.0,0.0,6.0,0.0,1.0357697756227628e-05,2.115481299302249e-05,0.0,0.0,0.0002429350928278,1.211536767849656e-05,8.631414796856358e-05,3.7664355477191377e-07,26218.4089433761,0.1,0.6,11.1924,885.1379,2.77191,3.01,185.0639,1.16201,0.0,0.0
2016,0.0,159.0,124.0,3.0,22.0,1.0,6.0,0.0,9.908514498680578e-06,2.1686560034848058e-05,1.8695310374869017e-07,6.23177012495634e-08,0.0002539446325919,1.2027316341165731e-05,8.275790725942017e-05,3.7390620749738034e-07,26895.69668229906,0.1,0.58,5.06,834.0127,2.78283,2.98,70.39077,1.28281,0.0,0.0
