,"Mean HDL cholesterol, age-standardized","Medical doctors (per 10,000)","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude","Prevalence of hypertension among adults aged 30-79 years, crude","Mean total cholesterol,  age-standardized",per_capita-Neoplasms
2928,1.4,19.913,45.1,40.1,5.5,0.0028071371293268
2929,1.4,20.416,46.7,39.5,5.4,0.0027762653497966
2930,1.4,21.146,48.4,39.0,5.4,0.0027865564502381
2931,1.4,22.04,49.9,38.6,5.4,0.0027939633208421
2932,1.4,23.357,51.4,38.2,5.3,0.0027609249176642
2933,1.4,24.12,52.8,37.9,5.3,0.0027403416661613
2934,1.4,24.59,54.2,37.7,5.3,0.0027378593138361
2935,1.4,24.844,55.4,37.5,5.2,0.002745551538092
2936,1.4,25.543,56.6,37.3,5.2,0.0027565676983125
2937,1.5,26.279,57.7,37.1,5.1,0.0027367197764634
2938,1.5,26.265,58.7,36.9,5.1,0.0027352244597972
2939,1.5,26.603,59.6,36.6,5.1,0.0027508215525892
2940,1.5,26.667,60.3,36.3,5.0,0.0027858193771138
2941,1.5,26.774,61.0,36.0,5.0,0.002819802441735
2942,1.5,27.149,61.6,35.8,5.0,0.0028302726248614
2943,1.5,27.465,62.1,35.5,4.9,0.0028666732908685
2944,1.5,27.563,62.5,35.3,4.9,0.0028836530466629
2945,1.5,27.828,63.0,35.1,4.8,0.0028967359489161
2946,1.5,28.044,63.3,34.9,4.8,0.0029762641808363
2947,1.4526315789473685,29.093,63.7,34.7,5.142105263157895,0.0029952543925324
2948,1.3,25.942,73.0,33.1,5.0,0.0021351766593625
2949,1.3,26.39633333333333,73.7,33.4,5.0,0.0021261634143951
2950,1.3,26.39633333333333,74.3,33.6,4.9,0.0021227960827105
2951,1.3,26.39633333333333,75.0,34.0,4.9,0.0021105381131815
2952,1.3,27.147,75.7,34.3,4.9,0.0020796515416187
2953,1.3,26.39633333333333,76.3,34.7,4.9,0.0020826151668537
2954,1.3,26.39633333333333,77.0,35.1,4.9,0.0020781316076517
2955,1.3,26.39633333333333,77.5,35.4,4.8,0.0020755361736569
2956,1.4,26.39633333333333,78.1,35.8,4.8,0.0020932938584991
2957,1.4,26.39633333333333,78.6,36.1,4.8,0.0020987531992801
2958,1.4,26.39633333333333,79.1,36.4,4.8,0.0021029119412104
2959,1.4,26.39633333333333,79.5,36.7,4.8,0.0021202826896129
2960,1.4,26.39633333333333,79.8,36.9,4.8,0.0021294357727723
2961,1.4,26.39633333333333,80.0,37.1,4.7,0.0021423912930343
2962,1.4,26.39633333333333,80.2,37.4,4.7,0.0021569126817252
2963,1.4,26.39633333333333,80.4,37.6,4.7,0.0021743318699085
2964,1.4,26.39633333333333,80.5,37.8,4.7,0.0021989481063779
2965,1.4,26.39633333333333,80.5,38.0,4.7,0.0022116741202734
2966,1.4,26.1,80.5,38.3,4.6,0.0022869489177788
2967,1.3578947368421053,26.39633333333333,80.5,38.5,4.810526315789474,0.0023175458260738
2968,1.2,41.425,46.1,44.8,4.9,0.0027368219012837
2969,1.2,41.425,46.9,45.0,4.9,0.0027209781161187
2970,1.2,37.234,47.8,45.3,4.9,0.0027575939491497
2971,1.2,41.425,48.6,45.5,4.9,0.0027889780914788
2972,1.2,41.425,49.5,45.8,4.9,0.0027881226282927
2973,1.2,41.425,50.4,46.1,4.9,0.0027761859358493
2974,1.2,41.425,51.3,46.2,4.9,0.0027615873410841
2975,1.2,41.425,52.1,46.4,4.9,0.0028409108237634
2976,1.2,39.51,53.1,46.6,4.9,0.0027900067308265
2977,1.2,41.425,54.0,46.8,4.9,0.0027785831715377
2978,1.2,41.425,54.9,47.0,4.9,0.0028278658231437
2979,1.2,41.425,55.9,47.2,4.9,0.0028810334483389
2980,1.2,41.425,56.8,47.3,4.9,0.0028833094917028
2981,1.2,41.425,57.8,47.5,4.9,0.0028693381782304
2982,1.2,41.425,58.7,47.7,4.9,0.0028599100142455
2983,1.2,41.425,59.7,47.9,4.9,0.0028860888125382
2984,1.2,39.558,60.5,48.0,4.9,0.0028907650694595
2985,1.2,49.398,61.4,48.2,4.9,0.0029272520138993
2986,1.2,41.425,62.2,48.4,4.8,0.0029605838790434
2987,1.2,41.425,63.0,48.6,4.894736842105263,0.002984782169212
2988,1.1,29.628,34.7,28.2,4.3,0.0006229978491978
2989,1.1,29.09,35.4,28.5,4.3,0.0006198867618862
2990,1.1,28.456,36.0,29.0,4.4,0.0006196609069815
2991,1.1,27.816,36.6,29.5,4.4,0.0006188023581279
2992,1.1,27.21,37.2,30.1,4.4,0.0006113880503558
2993,1.1,26.701,37.8,30.8,4.4,0.000626792396411
2994,1.1,26.515,38.2,31.6,4.4,0.0006157670378252
2995,1.1,26.329,38.7,32.4,4.4,0.0006135690679355
2996,1.1,26.048,39.1,33.2,4.4,0.0006073865133644
2997,1.1,25.706,39.5,34.2,4.5,0.0005970077238259
2998,1.1,25.432,39.9,35.1,4.5,0.0005984409958925
2999,1.1,25.036,40.3,36.1,4.5,0.0006175565083224
3000,1.2,24.451,40.6,37.0,4.6,0.0006370319551401
3001,1.2,24.044,40.8,38.0,4.6,0.000649753559078
3002,1.2,23.742,41.0,39.0,4.6,0.0006696920218643
3003,1.2,26.4136,41.2,40.0,4.6,0.0006882890383823
3004,1.2,26.4136,41.3,41.0,4.7,0.0007074463280953
3005,1.2,26.4136,41.4,42.0,4.7,0.0007166997323594
3006,1.2,26.4136,41.5,42.9,4.7,0.0007354567536369
3007,1.136842105263158,26.4136,41.6,43.9,4.494736842105263,0.0007373212628031
3008,1.0,18.387500000000003,43.1,36.1,4.8,0.000718817446334
3009,1.0,19.475,43.7,36.4,4.8,0.0007474456541751
3010,1.0,18.387500000000003,44.5,36.7,4.8,0.0007865486132761
3011,1.0,18.387500000000003,45.3,37.0,4.8,0.0008113525309839
3012,1.1,18.387500000000003,46.2,37.3,4.8,0.0007890103585616
3013,1.1,18.387500000000003,47.2,37.5,4.8,0.0008098008419427
3014,1.1,18.387500000000003,48.2,37.8,4.8,0.0008545924565455
3015,1.1,18.387500000000003,49.3,38.0,4.7,0.0008877351295335
3016,1.1,18.387500000000003,50.5,38.2,4.7,0.0009243675973362
3017,1.1,18.387500000000003,51.8,38.4,4.7,0.0009297835184124
3018,1.1,18.387500000000003,53.1,38.6,4.7,0.000894530215153
3019,1.0,18.387500000000003,54.4,38.7,4.7,0.0009096914488714
3020,1.0,18.387500000000003,55.7,38.7,4.6,0.0009408178241124
3021,1.0,18.387500000000003,57.0,38.8,4.6,0.0009406838252418
3022,1.0,18.387500000000003,58.3,38.8,4.5,0.0009676988256329
3023,1.0,18.387500000000003,59.6,38.8,4.5,0.0009861160166227
3024,1.0,18.387500000000003,60.8,38.9,4.5,0.0010178130250956
3025,1.0,17.3,62.1,39.0,4.4,0.0010366529585329
3026,1.0,18.387500000000003,63.3,39.2,4.4,0.0010717221841871
3027,1.0368421052631578,18.387500000000003,64.5,39.4,4.663157894736842,0.0011259397132805
3028,1.1,6.880166666666667,20.9,26.8,4.3,0.0007289652638794
3029,1.1,5.242,21.5,27.0,4.3,0.0007425806268865
3030,1.1,5.514,22.0,27.3,4.3,0.000757538017687
3031,1.1,6.880166666666667,22.7,27.5,4.3,0.0007762289840629
3032,1.1,6.880166666666667,23.4,27.8,4.3,0.0007966892586046
3033,1.1,6.139,24.2,28.2,4.3,0.000816275496261
3034,1.1,6.239,25.2,28.5,4.3,0.0008367210894757
3035,1.1,6.415,26.2,28.7,4.4,0.0008614076784748
3036,1.1,6.648,27.2,29.0,4.4,0.0008849183561683
3037,1.1,6.982,28.3,29.2,4.4,0.0009082179117863
3038,1.1,7.1,29.5,29.4,4.4,0.0009278659525198
3039,1.1,6.880166666666667,30.7,29.6,4.4,0.0009492609293279
3040,1.1,8.209,31.8,29.7,4.5,0.0009708663817402
3041,1.1,6.880166666666667,33.0,29.9,4.5,0.0009937622256294
3042,1.1,7.83,34.2,30.1,4.5,0.0010184985453935
3043,1.1,7.963,35.4,30.3,4.5,0.0010410091775168
3044,1.1,8.281,36.6,30.6,4.5,0.0010674250152927
3045,1.1,6.880166666666667,37.8,30.8,4.5,0.0010938105760223
3046,1.1,6.880166666666667,39.0,31.1,4.6,0.0011325064350974
3047,1.1,6.880166666666667,40.3,31.4,4.405263157894737,0.0011498473217191
3048,1.1,0.7885,18.8,31.2,4.0,0.0005575546626861
3049,1.1,0.7885,19.2,31.4,4.0,0.0005436734742951
3050,1.1,0.7885,19.5,31.5,4.0,0.0005363214667819
3051,1.1,0.7885,19.9,31.5,4.0,0.0005350635332004
3052,1.1,1.298,20.2,31.6,4.0,0.0005366589864491
3053,1.1,0.545,20.5,31.6,4.0,0.0005349963165097
3054,1.1,0.533,20.9,31.5,4.0,0.0005383216418119
3055,1.1,0.7885,21.2,31.4,4.0,0.0005335837273898
3056,1.1,0.619,21.6,31.2,4.0,0.000531580221466
3057,1.1,0.606,22.1,30.9,4.0,0.0005296050120525
3058,1.1,0.614,22.5,30.6,4.0,0.0005370606386705
3059,1.1,0.7885,23.1,30.2,4.0,0.0005408701295033
3060,1.1,0.7885,23.6,29.7,4.0,0.0005364281238726
3061,1.1,0.7885,24.3,29.2,4.0,0.0005357961465535
3062,1.1,0.7885,24.9,28.7,4.0,0.0005352448990621
3063,1.1,0.7885,25.6,28.1,4.0,0.0005351603959828
3064,1.1,0.925,26.4,27.6,4.0,0.0005364562428124
3065,1.1,0.7885,27.2,27.1,4.0,0.0005466121441097
3066,1.1,1.168,28.0,26.6,3.9,0.0005679533483686
3067,1.1,0.7885,28.8,26.1,3.994736842105264,0.0005572786085625
3068,1.3,1.272,26.3,32.9,4.1,0.0008922182196178
3069,1.3,0.817,27.0,32.8,4.1,0.000857806953549
3070,1.3,0.807,27.7,32.7,4.1,0.0008283939269073
3071,1.3,0.834,28.5,32.6,4.1,0.0008020992029983
3072,1.3,1.24,29.3,32.5,4.0,0.0007883546290256
3073,1.3,1.815,30.2,32.4,4.0,0.000784354182612
3074,1.3,1.788,31.0,32.4,4.0,0.0007881371236232
3075,1.3,1.859,31.9,32.3,4.0,0.0007898773558021
3076,1.3,2.096,32.9,32.3,4.0,0.0008096511928768
3077,1.3,1.2753333333333332,33.9,32.4,4.044444444444444,0.0007963270326178
